ID,Gender,Age,Occupation,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
YE5VRQW9,Male,57,Self_Employed,86,No,1029596,Yes,1
95DNDGKU,Male,33,Other,19,No,1046132,No,0
NYQVKMZG,Female,49,Self_Employed,27,No,461028,Yes,0
XHAOSKBX,Male,49,Self_Employed,62,,716770,Yes,1
NDWKI89E,Male,32,Salaried,25,No,1000911,No,0
PMXFBXHW,Male,54,Self_Employed,37,No,1616053,Yes,0
QZJBSUK3,Male,46,Self_Employed,123,Yes,476692,No,1
YGYDYPCJ,Male,34,Other,14,No,683217,No,0
HEBNRSTH,Female,52,Self_Employed,21,No,441333,No,1
CNIN5DY2,Male,30,Salaried,33,No,1187883,No,0
CD66FUBZ,Female,28,Other,25,No,569404,No,0
AEUQDBVO,Male,32,Salaried,32,No,4125595,No,0
8UUD9T6E,Male,28,Other,27,Yes,1458799,No,0
AHSFB7NX,Female,29,Other,19,No,726044,No,0
9XR8MNCP,Male,29,Other,21,No,1174132,No,0
UGBKSQJK,Male,28,Salaried,13,No,919263,No,0
HEQGDEMA,Female,64,Other,75,No,1854341,No,0
XZN2PZDG,Male,54,Self_Employed,91,,2108881,No,1
PQKYB7VN,Male,29,Salaried,13,No,1081065,Yes,0
8EFNIYJ4,Female,29,Salaried,19,Yes,2390931,Yes,0
DRBGH3DK,Female,25,Salaried,20,No,1059972,No,0
N4RVNVMQ,Female,25,Salaried,21,No,711964,No,0
8CU34OKF,Male,63,Salaried,117,Yes,3005209,No,1
J4WVTIFF,Male,26,Other,19,Yes,1092644,No,0
BG5DAIYV,Female,29,Salaried,26,No,216617,No,1
E5W55GGY,Male,39,Self_Employed,33,No,867874,No,0
66DTW7KH,Male,58,Self_Employed,85,Yes,718052,No,0
NGO2QWP5,Male,85,Other,122,,1075662,Yes,1
ETFTALJN,Male,28,Other,25,No,1231697,No,0
BDHVFC2R,Male,41,Other,19,No,7880380,Yes,0
3VI39EDT,Female,34,Salaried,26,No,334577,No,0
8OYC6S45,Male,41,Self_Employed,27,Yes,765729,No,0
OJVCAAQF,Male,43,Self_Employed,56,No,660460,Yes,0
A9DBJF9R,Female,33,Salaried,20,No,1011022,No,0
RTB6QFRD,Female,40,Salaried,27,No,1164778,No,0
4AOEWTME,Male,46,Self_Employed,44,No,3195126,No,0
HFHJJTVR,Male,25,Salaried,20,No,516778,No,0
HUWDHTEX,Male,65,Other,98,,1451047,Yes,1
8CW5GH5N,Female,26,Salaried,15,No,727103,Yes,0
XPTOQIAF,Male,43,Other,57,No,597706,No,0
BQYAWTNB,Female,28,Other,26,No,760424,No,0
QUWB59KZ,Female,29,Salaried,26,No,1428289,No,0
MKCRHMUR,Male,29,Salaried,31,No,717776,No,0
HDVOHVA3,Male,79,Other,61,No,2768985,Yes,1
KOYJZUZ6,Male,79,Other,13,No,780752,No,0
L3Y2Y7XO,Male,69,Other,121,No,793194,Yes,0
EGXPSNTN,Male,28,Salaried,14,No,1603691,No,0
GBCNOSPM,Female,29,Other,33,No,1057907,No,0
3F5F59ZF,Female,30,Self_Employed,19,No,461224,No,0
KRCLPPCM,Female,40,Other,81,No,414615,Yes,0
VHJ8CS6G,Male,30,Salaried,31,No,2414249,No,0
YDQMKEJU,Female,30,Other,26,No,296886,No,0
5DVD8QVC,Male,45,Other,13,Yes,409266,No,0
MVNNT3TN,Male,55,Other,104,No,1885509,Yes,0
EMGTT4CM,Female,28,Other,27,No,3449426,No,0
DZYAUAHU,Female,29,Salaried,26,No,745161,No,0
N6P8WEHE,Female,58,Self_Employed,115,Yes,2111044,Yes,1
HTTPYGVE,Female,28,Salaried,21,Yes,1274426,No,0
DCGY3J5E,Female,35,Self_Employed,27,No,2188527,No,0
OTUBXGVP,Female,36,Self_Employed,25,No,548346,No,0
RCSLEIYN,Male,32,Self_Employed,15,No,2030446,No,0
7HEGNIPW,Female,42,Self_Employed,55,No,1011493,Yes,0
HWSTNKCM,Female,43,Self_Employed,32,,984989,No,1
KZQHHIXX,Female,30,Salaried,31,Yes,856304,No,0
I2J4QW4F,Male,74,Other,81,,838940,No,1
AQRKEOYZ,Male,54,Self_Employed,121,No,3646543,No,0
MU4WXWPT,Female,52,Other,68,Yes,961965,Yes,1
MANIZZIW,Male,47,Other,51,No,605689,No,0
6WXXQGEM,Female,40,Other,39,Yes,482157,Yes,1
SKPVTPFT,Male,53,Other,93,No,1597167,Yes,1
AHM3QAXH,Female,29,Other,26,No,667286,No,0
GE5KOEPC,Male,27,Other,13,No,544350,No,0
GT9EH8JO,Male,45,Self_Employed,14,No,876979,Yes,0
NFNAFDXC,Male,50,Self_Employed,105,Yes,1596072,Yes,0
XTGR2FTW,Male,60,Self_Employed,25,Yes,514562,No,0
WTVAMCCF,Female,63,Other,13,No,1035515,No,0
FCFDJ4FW,Male,68,Other,105,No,1346053,No,0
CEQRDY3D,Female,56,Self_Employed,49,No,1516924,No,0
HYJ2A8BH,Male,30,Salaried,31,No,412817,No,0
PGCPGZGZ,Female,57,Self_Employed,63,,1073393,No,1
CROZP3YP,Male,49,Self_Employed,68,,537382,No,1
6DSFOU9H,Male,84,Other,67,Yes,768782,No,1
OJI36PXH,Male,31,Other,25,No,854756,No,0
D95NAL7S,Female,63,Other,45,No,1317280,Yes,0
YXWFQ3XE,Female,53,Self_Employed,21,,732033,Yes,0
AX23TZUB,Female,34,Salaried,25,No,411464,No,0
JPGRDQG6,Male,47,Salaried,80,,654666,No,1
X4N2WHHK,Female,40,Self_Employed,27,No,574877,Yes,0
Z5UBN2TO,Male,44,Self_Employed,93,,1477044,No,1
QZPWQW2S,Female,43,Self_Employed,117,No,566048,Yes,1
AXR3KKOB,Male,80,Other,81,No,683929,No,1
G7ETGUSB,Male,45,Entrepreneur,98,,981732,Yes,1
NOFNYBZB,Male,70,Other,104,No,641921,No,0
R9RVHDQE,Female,34,Salaried,33,No,776053,No,0
CVVQKZJ7,Male,46,Self_Employed,25,No,781304,No,0
7BEM37UF,Male,39,Self_Employed,26,No,729897,Yes,0
FX39MP4Z,Female,30,Other,27,No,1659431,No,0
9MNPK6YR,Female,34,Salaried,32,No,2465593,No,0
CMK8J4GM,Male,59,Other,104,Yes,928047,No,1
UFMQRJ4M,Female,31,Other,19,No,1495805,Yes,0
B2YYN5S8,Male,27,Salaried,20,No,997458,No,0
6WFSERTV,Female,45,Self_Employed,38,No,1419710,No,0
2RFEU2WQ,Male,25,Self_Employed,14,No,1003430,No,0
ICJLRRPJ,Male,46,Other,121,Yes,695339,Yes,1
W7COBDCR,Male,38,Self_Employed,26,,5857499,Yes,1
ZNAW5HPH,Female,27,Salaried,14,No,341911,No,0
7SHG7DCX,Female,38,Other,13,Yes,779462,No,1
RR7CJAUR,Female,82,Other,86,Yes,736305,No,0
N7EVFJXE,Female,64,Other,73,,5182372,No,1
GACZ5FCX,Male,54,Other,67,No,490621,Yes,1
6QNEW9HS,Male,55,Self_Employed,44,No,1214707,No,0
J6OWTYWG,Female,41,Self_Employed,75,No,534818,Yes,0
6BNVTCXU,Female,28,Salaried,26,No,551613,No,0
KFEYNDWV,Male,26,Self_Employed,14,Yes,1460872,No,0
USZDJQPH,Male,78,Other,93,Yes,1988811,Yes,0
ZUODQN8C,Male,81,Other,74,No,1207543,Yes,0
7GJ4GIPX,Male,34,Salaried,14,No,321281,No,0
3MR5GQZ5,Male,44,Other,21,,1127523,Yes,1
DAXNDPQD,Female,29,Self_Employed,21,No,1783061,Yes,0
2NKYTNBT,Male,25,Salaried,20,No,673044,No,0
MHEKMPFE,Female,56,Salaried,69,No,1003697,Yes,1
H9PNUHWJ,Male,32,Self_Employed,21,No,1199951,Yes,0
CMKNJOBJ,Male,31,Salaried,21,No,3969266,Yes,0
KSPE3XI4,Male,30,Salaried,33,Yes,1822586,No,1
DMZDJIQC,Male,61,Self_Employed,45,Yes,2195042,Yes,0
YJOYR4CV,Male,38,Other,20,No,742616,No,0
EHXITTSJ,Male,52,Self_Employed,50,No,969423,No,0
MV4JQVYA,Female,27,Salaried,14,No,676925,No,0
F2DJFEQ9,Male,47,Self_Employed,51,Yes,520463,Yes,0
JTWDSGMR,Male,55,Self_Employed,87,Yes,636216,Yes,1
CCDRKEMR,Male,46,Other,43,No,1053528,Yes,1
GTMCRBUY,Female,52,Self_Employed,13,Yes,1611273,No,0
VXSH4V6X,Female,27,Salaried,33,No,1465607,No,0
A7WV4QZZ,Male,29,Salaried,21,No,925938,No,0
GZLDYWHL,Female,28,Salaried,27,No,947689,No,0
HKUTQ98D,Female,54,Self_Employed,26,Yes,912997,No,0
HX6DDXRH,Male,58,Self_Employed,86,,467614,No,1
GW7HDED2,Male,32,Salaried,31,No,1108165,No,0
GEWVNKOE,Male,65,Other,116,Yes,1717068,No,1
KZR4P784,Male,32,Salaried,19,No,326986,No,0
6WT2AZMJ,Female,54,Self_Employed,61,No,1026810,Yes,0
PDXTBIKJ,Female,29,Salaried,13,No,741957,Yes,0
XCPE8QMW,Male,42,Self_Employed,81,No,1720806,Yes,1
TR5HAZ7V,Female,26,Salaried,15,No,5273143,No,0
JKT4GZXM,Male,44,Self_Employed,26,,789990,Yes,1
JCKSGKYB,Male,31,Salaried,32,No,895126,No,0
RVB295BX,Female,33,Salaried,25,No,1334439,Yes,0
BGBFLQQW,Male,43,Other,31,Yes,856900,No,0
5HWWK2Q6,Male,29,Salaried,20,Yes,743541,No,0
9MNMBDBK,Male,27,Salaried,14,No,1503726,No,0
E5SCQNRQ,Male,28,Other,26,No,1159999,Yes,0
FSDQCZMT,Male,28,Salaried,25,No,1236156,No,0
QPFBQGGE,Male,30,Other,19,No,688379,No,0
PEUSECOP,Female,57,Self_Employed,26,No,974647,Yes,0
SMEQQS9Z,Male,27,Salaried,15,No,225721,Yes,0
SVYAHVAZ,Male,67,Other,56,No,1789558,No,0
L58HVJM2,Female,25,Salaried,21,No,389197,No,0
6OVWXHHL,Male,65,Other,74,No,1135729,No,0
BNF35ZZ6,Female,27,Other,33,No,684116,No,0
9RXGVTCB,Male,29,Self_Employed,27,No,1009108,No,0
CBPMUCBD,Male,28,Salaried,19,Yes,886119,No,0
YRH7GNAA,Male,62,Other,99,Yes,655307,No,0
Q3PR7DQG,Male,54,Self_Employed,14,No,430884,Yes,0
XJGCJPXY,Male,28,Salaried,20,No,348007,No,0
VRPAHDRZ,Male,26,Salaried,13,No,1664522,Yes,0
DAK7UIRF,Male,78,Other,68,No,2308962,Yes,0
SGKVHXKC,Male,50,Self_Employed,111,No,1696135,Yes,0
SRB9YMVG,Female,78,Other,45,Yes,2983564,No,0
4C8BPJ3Y,Male,50,Self_Employed,19,No,572848,Yes,0
GHJJP2EA,Female,30,Salaried,31,No,340095,Yes,0
ZZAN3H4T,Female,28,Other,15,No,991949,Yes,0
A5A7JQGF,Female,35,Self_Employed,13,Yes,728046,Yes,0
UZONY86H,Female,50,Self_Employed,15,No,654666,Yes,0
DSSNGVGM,Male,52,Self_Employed,61,No,697412,Yes,0
GSIM4DHO,Male,58,Other,57,Yes,1439735,No,0
8J2WF7JM,Female,46,Self_Employed,98,No,467080,Yes,0
U5XRZLTA,Female,61,Self_Employed,103,Yes,625287,No,0
OFBJYTZE,Female,48,Self_Employed,21,No,1319158,No,0
EWNBZXZB,Male,30,Other,27,No,1045127,No,0
FWFKIE4R,Female,32,Self_Employed,33,No,1249435,No,0
PIN5NUNK,Male,41,Entrepreneur,15,,1999821,Yes,1
BDF8PCZE,Female,58,Self_Employed,80,,319403,Yes,1
HOTWFSRX,Male,27,Other,21,Yes,783413,No,0
QUMUP3WD,Female,34,Salaried,21,No,1003884,No,0
9R6STFVU,Female,50,Other,99,,715506,No,1
BD2QHCDW,Male,31,Salaried,20,No,1893439,No,0
BBHSQEXM,Male,30,Salaried,21,No,466894,No,0
ITNE9GPZ,Female,27,Self_Employed,26,Yes,910470,No,0
9N6PHKFK,Male,49,Entrepreneur,86,Yes,1732340,No,1
NHZWHZAM,Male,73,Other,127,Yes,1425406,No,0
EALLMA7H,Male,41,Other,20,No,843657,No,0
ANE6NZEX,Male,57,Other,92,,948375,Yes,1
JDRF69YC,Female,46,Self_Employed,26,Yes,895304,Yes,0
DZF2PEEY,Female,47,Other,61,No,975537,No,0
7DJKH2FG,Female,57,Self_Employed,80,No,5752728,No,0
9XZK9BVA,Male,83,Other,86,Yes,771603,No,1
IFK7PAPN,Male,65,Other,26,No,519688,Yes,0
BQL38CXH,Male,49,Other,31,Yes,591440,Yes,1
5P7YP77R,Female,51,Other,50,Yes,1939514,No,0
MWHUJSBV,Male,60,Self_Employed,93,No,736208,Yes,0
GFDH2GGN,Female,29,Other,13,No,826089,No,0
9BMNYS6G,Female,36,Salaried,25,No,1350717,No,0
N6JL9YHG,Male,68,Other,129,Yes,1386344,Yes,1
JJRYUDGT,Male,29,Salaried,27,No,622092,No,0
YBAPU5VL,Female,76,Other,103,Yes,508287,No,0
BWSDR28A,Female,50,Self_Employed,97,Yes,1555622,Yes,1
AGW4N7H2,Male,48,Self_Employed,32,No,529674,No,0
G7QEL7ET,Female,51,Self_Employed,26,No,2238625,No,0
6QTBCJYD,Female,32,Salaried,31,No,1440696,No,0
SVG9QXZR,Male,30,Other,33,No,1422807,No,0
QW8TUYQU,Male,43,Other,61,,2031709,No,1
UMH4XWUZ,Male,26,Salaried,26,No,1137153,Yes,0
HZJDAQMF,Male,59,Self_Employed,109,Yes,400918,No,0
7GQXLFSE,Female,37,Other,31,No,1143623,No,0
RSEVENRU,Male,65,Other,99,No,2772937,No,0
M9USVQOA,Female,27,Salaried,32,No,260485,No,0
9AKZYADB,Male,53,Self_Employed,110,,809312,No,1
6EUCFXKR,Female,70,Other,50,No,1445119,No,0
9AYT6CR4,Male,54,Self_Employed,121,Yes,1635650,Yes,1
GEYU2BSX,Male,44,Self_Employed,68,,2112957,No,0
PFMBB3UP,Female,49,Self_Employed,55,No,1575433,No,0
TASDUYCN,Male,40,Self_Employed,26,No,1559885,No,0
E69JHYD5,Female,54,Self_Employed,63,No,1273038,No,0
KPQCWGTO,Male,59,Self_Employed,62,Yes,998695,No,0
PPYA9JCX,Male,53,Self_Employed,37,No,558759,Yes,0
JBJWIJJT,Male,48,Other,62,No,1441007,No,0
GARPEYFY,Male,41,Other,38,No,1243872,Yes,0
BHS6YMAE,Male,31,Other,32,No,303312,No,0
KELLPC2F,Male,46,Self_Employed,32,No,1602133,Yes,0
JCLOLRBB,Female,28,Self_Employed,21,No,1342164,No,0
ZU3KSQNX,Female,35,Salaried,33,No,484346,No,0
S9RDGZ4U,Male,34,Salaried,31,No,1372291,No,0
CCVS6RKT,Female,57,Other,99,No,1510810,Yes,0
NSDWLWW9,Male,48,Self_Employed,93,No,878483,Yes,0
6RLYKHHV,Male,26,Salaried,15,No,973081,No,0
6JNWLSGF,Male,50,Self_Employed,27,No,1136174,No,0
4OI4DSOJ,Male,26,Other,15,No,703518,No,0
BMPRRVWF,Male,51,Self_Employed,21,No,668585,Yes,0
L5RAGXPV,Female,29,Other,15,No,1695147,No,0
JX8KFEQJ,Female,26,Other,19,No,325864,No,0
BRWS8CJE,Male,43,Other,43,No,1873734,Yes,0
AK9VV6S3,Male,69,Other,105,,1590029,Yes,1
CBDW8YOQ,Female,29,Salaried,39,,612061,No,1
DULNDJT2,Male,46,Self_Employed,110,,937348,Yes,1
NSHLTP3D,Male,38,Self_Employed,27,Yes,559365,Yes,0
3YS72IWT,Male,52,Self_Employed,73,No,656303,No,0
79TEFSBD,Female,62,Salaried,92,,2098851,No,1
PN6NMUVP,Female,71,Other,75,No,470854,No,0
RD7YRPRW,Male,45,Self_Employed,81,No,426933,No,0
7UAAOTPH,Male,25,Self_Employed,14,No,634756,No,0
LYUEGASQ,Male,42,Self_Employed,21,Yes,650376,Yes,0
SAZDQPIJ,Male,34,Salaried,19,No,1683159,No,0
F6PIRAJV,Female,27,Salaried,13,No,930610,No,0
XIGAEXB8,Male,24,Salaried,19,No,1740679,Yes,0
XYYJXWJA,Male,35,Self_Employed,37,Yes,995892,No,0
QWNDQRI7,Male,40,Self_Employed,57,No,1754759,Yes,0
KW7G6XRT,Female,28,Salaried,15,No,356854,No,0
GLSQRYGD,Male,72,Other,111,Yes,943177,Yes,1
KLMTEKPP,Female,46,Self_Employed,80,,818061,Yes,1
PVMLJZEJ,Male,31,Salaried,31,Yes,1295840,No,1
FCMH6UDJ,Male,37,Self_Employed,56,No,1125761,Yes,0
N9R4UQQ7,Male,34,Salaried,19,Yes,867180,No,0
6WCR7BSZ,Female,41,Entrepreneur,45,Yes,1096551,No,0
KGSIHG9N,Female,43,Self_Employed,20,,1177968,Yes,1
7236BRQT,Female,29,Salaried,19,No,806518,Yes,0
CAQPDJA6,Female,48,Other,109,No,1856771,Yes,0
FJWMCWYW,Female,58,Salaried,38,No,867643,Yes,1
VRHK3FQB,Male,27,Salaried,21,No,1540625,Yes,0
8T9NQXLO,Male,79,Other,55,No,496281,Yes,0
RUUFVFKK,Female,63,Salaried,87,,416849,Yes,1
PCMC5FUJ,Female,84,Other,86,Yes,970002,Yes,1
GNFRPQVT,Female,30,Salaried,21,No,874727,No,0
LR9ANBTG,Male,44,Self_Employed,32,No,2938246,Yes,0
ESNZFRPV,Female,67,Other,27,No,1065089,No,0
QO9FFKWC,Male,52,Self_Employed,98,Yes,885621,Yes,0
JUHECXY5,Male,59,Self_Employed,85,No,878341,Yes,0
HFV76YNT,Female,40,Self_Employed,21,No,1435240,Yes,0
NCTX3BPM,Male,27,Other,25,No,324645,No,0
AQY2NOKF,Female,29,Salaried,19,No,1276918,No,0
MYKEXASE,Male,79,Other,103,No,565684,Yes,0
MVZMKZKW,Male,31,Salaried,27,No,1428369,Yes,0
AGKZSQHE,Female,59,Self_Employed,38,Yes,1405247,No,0
GXKUCWVD,Male,27,Salaried,19,No,976427,No,0
9ZAXISLU,Female,52,Self_Employed,86,No,1016655,No,0
KKVFS7NP,Male,50,Self_Employed,91,No,894832,No,1
KZYGOMP4,Male,47,Other,21,Yes,465309,No,0
W5H6COCD,Female,31,Salaried,19,Yes,655404,No,0
W2MLAFNH,Female,29,Salaried,20,No,777673,No,0
5478GR5V,Male,28,Salaried,31,No,2141064,No,0
QRRXFVM8,Male,55,Self_Employed,79,,612613,No,0
DTXE8CIH,Male,26,Salaried,25,No,821719,Yes,0
SD9RNX9L,Male,57,Other,56,No,447153,Yes,0
9ZUXFDV2,Female,28,Salaried,27,No,610255,No,0
NPG6I5WU,Male,52,Self_Employed,15,No,529194,Yes,0
ZVHSSJUS,Female,27,Salaried,21,No,1155273,Yes,0
NGHUP8NF,Female,37,Self_Employed,14,,843364,No,1
D8RJBWXL,Male,50,Self_Employed,87,Yes,675109,No,0
W4SMBMFF,Female,36,Salaried,13,,1476536,Yes,1
JQUYFMRD,Female,24,Other,14,No,584471,Yes,0
BPWOBOQK,Male,54,Self_Employed,79,No,536474,No,1
KDWO8QWU,Female,31,Self_Employed,26,No,539384,Yes,0
7VRXPQ7T,Male,53,Self_Employed,20,Yes,823614,Yes,1
EDCCKNJV,Female,34,Salaried,14,No,1956033,No,0
BEKRPFVU,Female,30,Salaried,25,No,402253,Yes,0
EFY9WXMS,Male,46,Self_Employed,62,No,1618384,Yes,0
6ZMSVVVE,Male,29,Salaried,32,No,1519345,No,0
GBLM2YNY,Female,42,Self_Employed,20,Yes,1423572,Yes,1
THZY3BDE,Female,49,Self_Employed,93,No,506232,No,1
VGKFHCDH,Female,30,Salaried,25,No,662311,No,0
GR2BYABQ,Female,49,Self_Employed,117,No,1647594,No,0
GXNRTNE2,Male,35,Self_Employed,14,Yes,645178,No,0
KPL8CSSD,Female,31,Salaried,13,No,345462,No,0
GG9NSJFR,Male,46,Other,49,Yes,739305,No,0
DDI75COQ,Male,34,Other,15,Yes,2544189,Yes,0
LYHNPNO8,Male,72,Other,19,Yes,1465411,No,0
C4W2AQUH,Female,77,Other,97,Yes,337852,No,0
MAYCNVYP,Female,27,Self_Employed,15,Yes,918631,No,0
KB3FQTA3,Male,36,Self_Employed,21,Yes,1712831,No,0
WNM3NF3B,Female,29,Salaried,37,No,525883,Yes,1
KTX9XYX8,Female,31,Salaried,19,No,1249070,Yes,0
SN9OFQVA,Female,45,Self_Employed,75,No,892803,No,0
ZZBG6ACI,Male,60,Self_Employed,67,No,2790799,Yes,0
MZWMGDRM,Female,41,Self_Employed,55,No,323150,Yes,0
C3CGLWJQ,Female,51,Self_Employed,99,No,509792,Yes,0
SFKEAWUS,Male,48,Self_Employed,25,No,375838,No,0
AM37NBMR,Female,47,Entrepreneur,81,Yes,786457,Yes,0
J9NFNCDU,Female,59,Self_Employed,20,No,1067768,Yes,0
6NHPRRZU,Male,31,Salaried,20,No,1012713,No,0
B8VR5KXP,Female,31,Salaried,31,No,1078929,No,0
IEDAXDCD,Male,40,Self_Employed,61,No,886208,No,0
GSZMEKTS,Male,57,Self_Employed,37,No,3768268,Yes,0
5FYL2MZA,Male,52,Self_Employed,20,Yes,618042,No,0
YOW6FZG8,Female,37,Salaried,25,Yes,654666,Yes,1
KC3B48EM,Male,46,Self_Employed,44,Yes,2073121,No,0
5FXQ5JGA,Male,46,Self_Employed,79,No,887641,No,0
6HHJRLL4,Male,63,Other,21,No,1271614,Yes,0
9XYGNFNW,Male,32,Salaried,32,No,1541693,No,0
4G2OUEEF,Male,50,Salaried,110,,1099586,Yes,1
HBLAVKPH,Male,53,Self_Employed,98,Yes,471602,Yes,0
GUVJ8WLU,Male,29,Salaried,32,No,536563,No,0
XI53NSGM,Male,51,Self_Employed,33,No,832559,Yes,0
FEUU2QZW,Female,43,Self_Employed,50,No,521344,Yes,0
DJJQS7UC,Female,36,Self_Employed,68,No,3929741,Yes,1
ZGUEJ8CB,Female,28,Salaried,27,No,1063434,No,0
DGOFRKRH,Male,33,Other,26,No,611047,No,0
NCOA4QYX,Male,45,Self_Employed,50,Yes,285289,No,0
XFDSCU2P,Female,31,Salaried,26,No,869788,No,0
2EA8LGCR,Male,31,Salaried,13,Yes,582487,No,1
5FPQMMYA,Male,28,Other,14,No,1051588,No,0
QUWSDK8J,Female,57,Self_Employed,67,,1077469,Yes,1
O6QTCUSO,Male,70,Other,14,Yes,825430,Yes,1
5IYVFBEG,Female,46,Self_Employed,75,No,496851,Yes,1
2NJYYDR7,Male,28,Other,19,No,1210159,No,0
RR9QWSYK,Female,27,Salaried,32,Yes,910256,No,0
F7FBLGJR,Male,27,Other,15,No,363333,Yes,0
7RBEMTFB,Male,44,Salaried,97,,440194,No,1
DVJWK5ZQ,Male,62,Other,39,No,433794,Yes,0
ZD9XDWEE,Female,45,Self_Employed,57,No,1068676,Yes,0
GGYSECVU,Female,79,Other,99,Yes,987081,No,1
HDXITX5I,Male,30,Self_Employed,27,No,1680640,No,0
ATH2UTNY,Female,30,Salaried,20,No,1012713,No,0
SKEEOUGB,Female,64,Other,67,No,1775790,Yes,1
NZSPVXZE,Male,55,Self_Employed,98,Yes,736733,No,0
QZVQ62ZF,Female,32,Salaried,31,No,957933,No,0
GRQNMNVB,Female,27,Salaried,21,No,783004,No,0
XZAJHD3C,Female,44,Other,27,,1183468,No,1
F4NTSFKH,Female,42,Salaried,92,No,648373,No,1
TDVHDCCJ,Male,69,Other,116,Yes,1736968,Yes,0
CCICTROF,Male,29,Salaried,26,No,2007039,Yes,0
AD4ZHTFQ,Male,48,Other,39,No,1061066,No,0
97JYNVT8,Male,38,Self_Employed,19,Yes,1075725,No,0
JFP2I2HR,Male,28,Salaried,27,No,757835,No,0
NB6TXYIU,Female,69,Other,56,No,861849,Yes,0
G2DV4IJX,Male,54,Self_Employed,15,No,346299,No,0
NND95DQ5,Male,27,Self_Employed,14,Yes,1016833,No,1
BBN8REIW,Male,25,Salaried,15,No,704559,No,0
OKXIRRWF,Male,29,Salaried,21,No,891246,No,0
Z95H93WH,Female,27,Salaried,27,No,563405,Yes,1
DIK93ELI,Male,56,Self_Employed,85,Yes,1039253,No,0
FCLQBCJZ,Male,29,Salaried,14,No,1281849,No,0
XQDX7ZKM,Male,76,Other,109,,3287900,No,1
6FGAFDCS,Female,74,Other,122,No,2919013,Yes,0
E98AUF6V,Male,31,Salaried,33,No,1875683,No,0
WMEX8RIS,Female,51,Self_Employed,69,No,450197,No,0
B4FUCY7H,Male,27,Salaried,21,No,639180,No,0
K6KV9RDA,Male,46,Salaried,27,,782238,Yes,1
NELFXZ8B,Female,81,Other,133,No,1621606,Yes,0
5P86DNJB,Male,29,Salaried,31,No,605226,No,0
HGIGAZP7,Male,74,Other,33,Yes,1136227,No,0
XRTUGIWF,Male,29,Salaried,13,No,484400,No,0
93K3BCDH,Male,61,Self_Employed,93,,850332,No,1
BRU5JZB4,Male,60,Other,87,No,1222272,Yes,0
E5FQJUMX,Male,41,Self_Employed,79,,1191674,No,1
DCJISRVO,Male,37,Self_Employed,33,No,300980,Yes,0
XDU9VEFB,Female,67,Other,55,No,6588376,Yes,0
FE3CDUPW,Male,51,Self_Employed,62,Yes,1171231,No,1
REQFSBOY,Female,40,Salaried,45,Yes,558225,No,0
HWQC4WPD,Male,67,Other,99,No,1534386,Yes,0
3RQ5FIDA,Male,52,Self_Employed,110,,1270483,Yes,1
BNVI7ZKN,Female,28,Salaried,13,No,2015983,Yes,0
SPEXZJBZ,Female,32,Salaried,27,Yes,981198,Yes,0
ABE2COQA,Male,45,Self_Employed,15,Yes,551470,No,1
CH9PJPND,Male,32,Salaried,14,Yes,546860,No,0
4YXGDJNX,Male,49,Entrepreneur,51,Yes,1511237,Yes,0
8ZRACWXP,Male,69,Other,49,No,1106385,Yes,0
AHFACS76,Male,33,Salaried,27,Yes,748596,No,1
NIENYPVS,Female,27,Other,15,No,1298803,Yes,0
3A9SRGAV,Male,29,Salaried,21,Yes,993498,Yes,0
SHQ6SJSA,Male,85,Other,91,No,946372,Yes,0
QYELGXYY,Male,63,Other,91,No,655066,Yes,0
IRKXXWWH,Female,27,Salaried,19,No,838202,No,1
W3CAKBKU,Male,39,Self_Employed,74,No,1276972,Yes,0
42BJQOQL,Male,48,Self_Employed,104,Yes,812756,Yes,0
I4KK3WJN,Male,31,Salaried,32,No,1486673,Yes,0
DOEXXV4U,Male,39,Entrepreneur,62,Yes,1594702,Yes,1
DCAHBCFO,Male,62,Other,74,No,930361,No,0
QJAKMPBV,Male,80,Other,91,,518362,Yes,1
K8M8VBCP,Male,27,Other,20,Yes,1357837,No,0
7GOCHKRX,Female,29,Salaried,8,No,858743,Yes,0
YJKFVKGU,Female,53,Self_Employed,63,Yes,1933854,Yes,0
6EGHZBAK,Male,26,Other,20,Yes,392107,Yes,0
UC2FFYUY,Male,72,Other,86,No,1736683,Yes,0
FFH6UUKX,Male,29,Salaried,14,No,160831,No,0
Z6WTBVMK,Female,25,Other,21,No,340629,Yes,1
NRRVJTO2,Male,44,Self_Employed,91,No,427947,No,0
EXYLCGEW,Male,54,Self_Employed,91,,480858,No,1
DGHY8J95,Male,58,Other,115,No,1170358,Yes,0
BNYGY4OQ,Male,47,Self_Employed,51,Yes,629657,No,0
NAVXHKZE,Male,25,Salaried,20,No,963656,No,0
XGWRIWSV,Female,58,Self_Employed,93,No,2138839,Yes,1
DKBDIFQN,Male,54,Self_Employed,55,Yes,403686,No,0
VFE5TRNT,Female,36,Self_Employed,73,,619929,Yes,1
PYC9V2HJ,Male,42,Self_Employed,51,Yes,2119446,No,0
2NRS9YAX,Male,49,Other,74,,1016771,No,1
D9CBJGBQ,Male,50,Self_Employed,109,Yes,1582517,No,0
CLI9DJJD,Female,36,Other,13,No,1729830,No,0
EM3QVHTC,Male,34,Salaried,32,No,1875292,No,0
EWF62GHX,Female,30,Salaried,27,No,2563600,No,0
FEFMENJ2,Female,48,Other,91,Yes,1150102,No,0
